### Selected Probes ###
IP Address,Probe ID
81.84.100.159,25.166,26.228,23.397,24.189,27.895,1589.423,25.255,32.34,27.625,28.28,No Connection,No Connection,28.623,32.68,22.3,25.52,23.315,77.385,25.526,27.305,69.874,21.577,35.512,21.619,28.5,28.026,21.503,26.954,24.028,46.852,30.807,22.11,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,26.511,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,23.347,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
95.95.58.152,14.965,19.465,16.819,15.479,17.188,2125.297,18.962,24.504,No Connection,22.331,15.475,18.741,20.62,23.605,13.47,16.8,15.362,69.019,14.2,13.926,13.465,12.716,23.971,15.582,22.104,22.779,12.666,17.383,14.044,38.898,24.465,16.55,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,18.391,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,13.569,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
79.169.67.177,16.025,19.312,17.227,12.078,15.904,833.921,18.311,24.619,18.334,17.554,14.049,13.553,20.318,21.251,12.295,23.962,12.794,68.391,13.843,14.799,11.544,13.194,26.19,14.285,20.814,20.929,14.329,17.558,13.698,39.002,23.624,16.866,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,18.402,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,14.029,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
89.155.115.154,19.854,26.974,15.505,23.724,24.748,1242.097,18.873,38.991,15.187,25.403,17.585,19.254,17.462,26.28,21.693,21.712,20.871,76.988,20.561,24.611,35.43,20.185,31.656,24.115,28.944,27.603,16.736,16.446,14.212,45.878,8.287,24.549,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,25.587,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,21.149,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
94.132.225.126,29.506,26.029,17.061,22.856,23.331,561.677,19.162,33.313,19.51,27.637,21.28,21.516,23.99,25.654,20.919,15.274,21.681,72.411,22.552,21.405,34.626,20.859,30.239,23.141,26.967,32.882,15.974,17.9,16.48,47.006,11.223,27.301,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,30.016,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,22.523,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
94.132.166.61,15.395,18.23,14.581,18.232,18.521,748.179,13.447,29.301,11.832,23.558,12.703,18.981,19.215,24.142,15.87,17.093,16.675,74.088,17.539,17.179,15.441,15.704,25.712,20.094,No Connection,23.011,13.244,12.925,15.153,41.866,7.331,20.428,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,21.509,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,13.12,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
79.168.196.176,13.176,19.772,12.233,14.224,15.862,1162.567,15.703,24.491,17.078,18.138,12.977,11.785,19.358,21.037,13.086,15.986,13.367,70.175,13.462,12.302,13.929,13.139,22.786,14.569,21.852,21.568,13.709,16.7,14.682,38.91,22.965,15.066,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,18.925,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,13.598,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
81.84.244.50,16.561,21.662,13.362,14.877,14.532,2322.624,17.668,23.668,15.197,18.049,14.456,12.71,19.62,20.422,12.878,17.128,14.074,67.921,13.155,13.052,11.548,12.769,27.228,13.744,22.699,21.172,14.325,16.73,12.992,38.329,21.927,19.438,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,27.6,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,12.62,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
95.92.182.237,11.559,21.089,15.795,13.284,14.535,1683.994,15.945,23.348,17.416,18.93,12.581,19.518,22.391,21.063,12.775,17.744,12.977,67.849,12.276,14.805,12.897,11.673,21.711,12.029,20.988,20.759,12.363,17.456,14.207,37.095,10.537,17.439,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,16.958,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,11.431,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
79.168.241.82,11.972,21.735,16.259,15.292,17.25,1791.017,17.738,25.635,17.751,19.253,10.492,16.975,20.425,22.974,13.579,17.786,18.844,68.549,13.4,15.44,14.619,13.896,26.781,12.668,21.806,21.7,14.868,18.359,14.759,44.926,25.088,17.924,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,15.598,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,13.672,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
79.168.17.228,15.576,23.594,17.429,20.995,20.399,1218.061,26.16,29.272,22.019,22.027,15.006,21.41,25.148,19.764,18.991,22.827,19.792,75.532,20.341,18.867,17.903,16.072,33.205,19.025,26.265,25.471,18.36,23.836,19.017,43.122,29.476,21.818,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,25.411,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,18.908,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
85.138.21.245,16.73,20.606,17.035,16.971,16.804,908.659,17.244,26.757,18.054,21.977,14.727,16.755,21.037,22.964,14.782,18.263,17.149,74.766,15.129,15.211,15.938,14.493,30.184,12.172,22.133,23.425,15.876,19.398,14.443,40.925,25.501,20.622,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,20.866,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,15.777,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
79.169.246.221,17.046,20.583,16.106,19.02,18.067,1188.5,21.201,28.203,21.156,24.881,13.667,22.712,22.607,24.218,16.954,21.958,19.603,74.283,17.837,25.84,19.901,17.764,25.462,26.403,33.493,27.338,19.65,23.593,18.168,42.55,25.258,20.507,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,24.459,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,16.962,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
81.84.153.90,14.977,18.935,15.21,16.206,15.937,12.297,18.878,27.845,20.384,19.941,13.81,19.153,20.353,21.659,15.125,19.007,20.485,74.114,15.375,16.894,14.974,13.268,22.673,17.385,21.628,21.863,14.844,17.94,13.921,41.416,23.501,17.221,20.45,18.933,25.255,20.973,17.57,14.822,23.408,31.446,23.997,25.719,22.028,24.938,22.347,25.063,23.875,22.897,24.187,18.218,22.772,21.551,19.421,21.049,21.413,16.752,17.188,26.511,18.391,18.402,25.587,30.016,21.509,18.925,27.6,16.958,15.598,25.411,20.866,24.459,No Connection,20.039,26.248,20.051,18.146,19.465,18.278,21.772,19.217,20.756,17.929,16.929,22.28,23.726,21.738,23.503,18.806,12.299,16.585,14.853,26.079,21.468,25.258,24.483,19.77,22.677,24.242,22.462,22.248,No Connection
95.95.73.4,12.822,20.612,12.266,15.163,15.757,2429.624,17.282,25.303,17.96,24.416,15.94,18.783,22.087,22.86,14.02,19.499,16.79,67.258,15.505,13.544,No Connection,14.113,29.641,16.163,22.388,23.523,15.975,18.293,17.149,44.239,24.448,20.761,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,20.039,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,16.427,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
85.139.219.139,21.411,26.695,31.748,19.024,21.916,2037.674,22.831,30.081,20.573,27.447,20.712,17.809,26.122,26.725,17.703,24.005,20.019,72.915,27.742,17.457,24.523,19.392,30.383,19.084,27.327,28.535,17.522,22.443,23.355,48.519,27.511,26.008,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,26.248,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,25.021,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
109.49.128.157,18.182,16.881,16.685,15.825,16.841,825.647,16.258,26.557,18.468,22.899,15.346,17.805,21.523,22.851,14.32,19.795,17.709,69.652,15.279,No Connection,12.801,13.316,22.961,15.921,21.345,20.698,15.468,18.348,15.335,40.193,12.073,18.17,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,20.051,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,16.231,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
79.168.116.172,12.441,18.698,14.077,17.191,18.503,760.707,21.286,27.587,18.642,24.009,10.989,20.455,19.797,21.345,14.875,19.243,18.246,70.135,16.371,No Connection,15.56,14.843,23.608,16.692,21.877,22.634,17.896,19.002,14.063,39.538,22.811,16.858,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,18.146,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,15.75,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
109.49.183.239,10.792,18.409,16.094,14.905,16.271,1293.584,16.189,23.609,16.687,17.457,14.07,18.643,19.483,21.267,12.708,17.723,17.785,67.844,12.585,12.73,12.77,12.37,26.471,14.37,21.096,19.739,13.493,16.316,14.309,42.903,10.645,19.427,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,19.465,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,13.785,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
85.139.74.231,16.749,20.574,12.319,14.652,15.684,1320.44,16.842,25.244,18.089,17.41,10.637,18.223,19.888,21.675,13.8,17.61,15.82,68.36,14.025,14.264,13.77,13.246,23.748,14.97,21.45,21.875,13.728,17.38,14.452,39.397,24.559,18.609,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,18.278,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,14.918,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
109.48.202.107,17.421,21.306,18.864,16.931,16.802,1027.59,17.813,26.938,19.46,20.56,11.837,15.573,22.981,21.537,15.109,19.647,16.589,68.47,15.578,17.895,15.899,15.647,29.579,14.913,23.219,23.221,16.498,19.324,16.157,43.342,13.715,18.505,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,21.772,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,15.552,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
89.153.156.83,15.585,20.421,15.848,18.431,18.477,874.026,18.012,27.86,16.835,25.796,12.492,16.49,14.961,22.84,17.994,13.629,20.915,70.508,19.243,17.092,17.862,16.768,26.288,18.776,24.574,24.81,17.89,13.213,9.061,41.818,22.471,19.691,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,19.217,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,18.83,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
95.94.95.47,15.112,17.465,15.412,14.912,15.304,1415.244,17.758,25.408,17.427,20.179,10.433,16.953,18.629,19.884,13.509,17.949,13.622,66.709,14.821,12.475,13.012,11.884,26.836,14.357,21.26,23.27,14.589,16.993,14.131,43.314,23.788,17.324,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,20.756,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,12.771,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
95.95.221.106,14.683,20.9,15.87,16.547,15.624,1031.823,21.316,27.491,20.542,21.036,16.735,18.94,22.188,22.664,16.106,19.387,16.129,72.826,18.068,17.087,17.539,14.896,28.001,20.05,24.2,24.782,18.175,18.75,16.935,41.186,15.033,18.904,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,17.929,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,16.74,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
95.94.115.106,12.982,23.366,19.066,17.247,19.25,1773.171,20.629,28.389,20.012,27.072,14.786,21.224,22.281,23.468,17.505,20.195,19.095,70.069,25.88,16.505,96.417,15.409,30.512,16.328,22.294,23.569,16.744,20.43,17.384,44.398,26.073,18.927,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,16.929,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,14.89,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
85.139.90.205,15.114,20.911,17.497,14.979,15.563,814.41,17.62,26.267,18.997,19.766,14.627,16.252,20.852,21.209,12.661,18.446,13.598,70.697,13.246,14.411,13.446,14.216,27.112,13.322,21.319,21.939,16.784,18.501,14.365,43.91,24.268,16.611,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,22.28,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,16.593,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
109.49.55.136,11.804,17.961,16.109,16.922,14.28,2694.19,17.677,30.088,16.345,18.731,11.732,11.975,18.491,21.568,12.101,17.801,15.21,73.204,13.426,13.52,14.386,12.4,26.644,16.253,20.766,19.981,13.203,17.315,16.638,39.675,22.555,17.73,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,23.726,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,13.125,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
109.49.85.67,11.801,17.953,16.877,16.531,15.141,1438.551,18.593,25.117,18.766,18.164,14.095,13.462,19.583,21.037,14.462,17.466,16.049,69.414,18.867,13.572,60.116,13.517,27.226,14.625,21.64,20.635,14.963,18.418,14.614,43.031,22.629,20.949,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,21.738,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,14.248,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
82.155.18.140,12.745,21.014,18.079,20.357,25.094,2283.02,12.374,43.261,13.979,24.876,14.168,20.545,15.423,27.229,17.271,12.96,18.203,77.495,20.074,17.415,17.14,17.246,28.705,20.363,25.438,25.151,9.789,19.347,9.537,44.998,12.037,20.021,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,23.503,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,9.354,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection
