### Selected Probes ###
IP Address,Probe ID
89.155.1.29,8.0,7.0,8.0,8.0,6.0,7.0,6.0,5.0,5.0,5.0,5.0,9.0,7.0,8.0,6.0,7.0,5.0,8.0,7.0,8.0,5.0,5.0,9.0,5.0,8.0,5.0,5.0,10.0,7.0,9.0,5.0,255.0,7.0,8.0,5.0,7.0,7.0,6.0,4.0,8.0,8.0,7.0,5.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,5.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,6.0,No Connection,No Connection
109.48.223.184,9.0,7.0,8.0,8.0,6.0,7.0,6.0,5.0,5.0,5.0,5.0,10.0,7.0,8.0,6.0,8.0,5.0,9.0,No Connection,8.0,5.0,5.0,8.0,5.0,8.0,5.0,5.0,10.0,7.0,9.0,5.0,11.0,7.0,7.0,5.0,7.0,7.0,6.0,4.0,8.0,7.0,7.0,5.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,255.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,6.0,No Connection,No Connection
109.49.238.3,8.0,7.0,8.0,8.0,6.0,7.0,6.0,5.0,5.0,5.0,5.0,9.0,7.0,8.0,6.0,255.0,No Connection,8.0,7.0,8.0,5.0,5.0,8.0,5.0,8.0,5.0,5.0,10.0,7.0,9.0,5.0,11.0,7.0,7.0,5.0,7.0,7.0,6.0,4.0,8.0,7.0,7.0,5.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,5.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,6.0,No Connection,No Connection
79.168.148.118,8.0,8.0,8.0,10.0,6.0,7.0,6.0,5.0,5.0,5.0,5.0,8.0,7.0,8.0,6.0,7.0,5.0,8.0,8.0,8.0,5.0,5.0,10.0,5.0,8.0,5.0,5.0,11.0,7.0,9.0,5.0,9.0,8.0,8.0,5.0,7.0,7.0,6.0,4.0,9.0,7.0,8.0,5.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,5.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,6.0,No Connection,No Connection
95.94.128.51,8.0,8.0,8.0,8.0,6.0,7.0,6.0,5.0,5.0,5.0,5.0,8.0,7.0,8.0,6.0,7.0,5.0,8.0,7.0,8.0,5.0,5.0,10.0,5.0,9.0,7.0,5.0,11.0,7.0,9.0,5.0,9.0,8.0,7.0,2.0,7.0,7.0,6.0,4.0,9.0,8.0,8.0,5.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,5.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,6.0,No Connection,No Connection
95.95.58.152,8.0,8.0,8.0,8.0,6.0,7.0,6.0,5.0,5.0,5.0,5.0,9.0,7.0,8.0,6.0,No Connection,5.0,255.0,8.0,8.0,5.0,5.0,9.0,5.0,8.0,5.0,5.0,11.0,7.0,9.0,5.0,11.0,7.0,9.0,5.0,7.0,7.0,6.0,4.0,8.0,7.0,8.0,5.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,5.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,6.0,No Connection,No Connection
95.93.223.132,8.0,8.0,10.0,8.0,6.0,8.0,6.0,5.0,5.0,5.0,5.0,8.0,7.0,8.0,6.0,7.0,255.0,9.0,7.0,8.0,5.0,5.0,9.0,5.0,8.0,5.0,5.0,11.0,7.0,9.0,5.0,9.0,8.0,7.0,5.0,7.0,7.0,6.0,4.0,8.0,8.0,8.0,2.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,5.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,6.0,No Connection,No Connection
85.138.167.106,8.0,8.0,8.0,8.0,6.0,8.0,6.0,5.0,5.0,5.0,5.0,8.0,7.0,8.0,6.0,7.0,7.0,9.0,7.0,8.0,5.0,5.0,10.0,7.0,8.0,5.0,5.0,11.0,7.0,9.0,5.0,9.0,8.0,7.0,5.0,7.0,7.0,6.0,4.0,8.0,8.0,8.0,4.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,2.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,6.0,No Connection,No Connection
89.153.89.70,8.0,8.0,8.0,8.0,6.0,7.0,6.0,5.0,5.0,5.0,5.0,8.0,7.0,8.0,6.0,7.0,5.0,8.0,8.0,9.0,5.0,5.0,10.0,5.0,8.0,5.0,5.0,11.0,7.0,9.0,5.0,9.0,8.0,8.0,5.0,7.0,7.0,6.0,4.0,9.0,8.0,8.0,5.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,5.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,6.0,No Connection,No Connection
94.132.225.126,8.0,8.0,8.0,8.0,6.0,8.0,6.0,5.0,5.0,5.0,5.0,9.0,7.0,8.0,6.0,8.0,5.0,9.0,8.0,9.0,5.0,5.0,8.0,5.0,8.0,5.0,5.0,10.0,7.0,9.0,5.0,11.0,8.0,7.0,5.0,7.0,7.0,6.0,4.0,9.0,7.0,8.0,5.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,7.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,6.0,No Connection,No Connection
109.49.202.248,8.0,8.0,8.0,8.0,6.0,255.0,6.0,5.0,5.0,5.0,5.0,8.0,7.0,8.0,6.0,7.0,5.0,9.0,7.0,8.0,5.0,5.0,9.0,5.0,8.0,5.0,5.0,11.0,7.0,9.0,5.0,9.0,8.0,7.0,5.0,7.0,7.0,6.0,4.0,8.0,7.0,8.0,5.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,5.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,6.0,No Connection,No Connection
95.92.182.237,8.0,8.0,8.0,8.0,8.0,10.0,6.0,5.0,5.0,5.0,5.0,10.0,7.0,8.0,6.0,9.0,6.0,9.0,8.0,9.0,5.0,5.0,8.0,5.0,8.0,4.0,4.0,11.0,7.0,9.0,4.0,9.0,7.0,9.0,5.0,7.0,7.0,6.0,4.0,8.0,7.0,7.0,5.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,7.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,6.0,No Connection,No Connection
79.168.17.228,8.0,8.0,8.0,8.0,6.0,8.0,6.0,5.0,5.0,5.0,5.0,10.0,7.0,8.0,6.0,7.0,5.0,8.0,7.0,12.0,2.0,5.0,11.0,5.0,8.0,5.0,5.0,10.0,7.0,9.0,5.0,9.0,8.0,9.0,5.0,7.0,7.0,6.0,4.0,8.0,7.0,7.0,5.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,5.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,6.0,No Connection,No Connection
85.138.21.245,8.0,8.0,8.0,8.0,6.0,8.0,6.0,5.0,5.0,5.0,5.0,8.0,7.0,8.0,6.0,7.0,7.0,9.0,7.0,8.0,5.0,5.0,9.0,5.0,9.0,5.0,5.0,11.0,7.0,9.0,5.0,9.0,8.0,7.0,2.0,7.0,7.0,6.0,4.0,8.0,7.0,8.0,5.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,7.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,6.0,No Connection,No Connection
85.138.21.196,9.0,9.0,9.0,9.0,7.0,8.0,7.0,6.0,6.0,6.0,6.0,9.0,8.0,9.0,7.0,9.0,7.0,9.0,9.0,9.0,6.0,6.0,9.0,6.0,9.0,6.0,6.0,11.0,8.0,10.0,6.0,10.0,8.0,9.0,3.0,8.0,8.0,7.0,5.0,10.0,9.0,8.0,6.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,6.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,7.0,No Connection,No Connection
81.84.153.90,8.0,7.0,8.0,8.0,6.0,7.0,6.0,5.0,5.0,5.0,5.0,8.0,7.0,8.0,6.0,9.0,8.0,8.0,8.0,8.0,5.0,5.0,8.0,5.0,8.0,5.0,5.0,10.0,7.0,9.0,5.0,9.0,7.0,8.0,5.0,7.0,7.0,6.0,4.0,8.0,7.0,7.0,4.0,7.0,8.0,255.0,255.0,8.0,7.0,7.0,13.0,7.0,6.0,6.0,5.0,7.0,5.0,5.0,7.0,5.0,5.0,255.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,7.0,5.0,7.0,5.0,7.0,6.0,No Connection,255.0,5.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,8.0,6.0,5.0,9.0,8.0,9.0,10.0,8.0,9.0,9.0,8.0,6.0,6.0,6.0,5.0
95.95.73.4,8.0,8.0,8.0,8.0,6.0,7.0,6.0,5.0,5.0,5.0,5.0,10.0,7.0,8.0,6.0,7.0,5.0,9.0,8.0,8.0,5.0,5.0,10.0,5.0,8.0,4.0,4.0,10.0,No Connection,No Connection,No Connection,9.0,8.0,7.0,5.0,7.0,7.0,6.0,4.0,8.0,8.0,8.0,5.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,255.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,6.0,No Connection,No Connection
85.139.219.139,8.0,8.0,8.0,255.0,6.0,7.0,6.0,5.0,5.0,5.0,5.0,8.0,7.0,8.0,6.0,8.0,5.0,9.0,7.0,8.0,5.0,5.0,10.0,5.0,8.0,5.0,5.0,11.0,7.0,9.0,5.0,9.0,7.0,9.0,5.0,7.0,7.0,6.0,4.0,8.0,8.0,8.0,5.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,5.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,7.0,No Connection,No Connection
109.49.183.239,8.0,8.0,8.0,8.0,6.0,7.0,6.0,5.0,5.0,5.0,5.0,8.0,7.0,8.0,6.0,7.0,6.0,9.0,8.0,8.0,5.0,5.0,10.0,5.0,10.0,4.0,4.0,11.0,7.0,9.0,4.0,9.0,8.0,8.0,5.0,7.0,7.0,6.0,4.0,8.0,8.0,8.0,5.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,6.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,6.0,No Connection,No Connection
85.139.74.231,8.0,8.0,8.0,8.0,6.0,7.0,6.0,5.0,8.0,5.0,8.0,8.0,7.0,8.0,6.0,7.0,5.0,8.0,8.0,8.0,5.0,7.0,9.0,6.0,8.0,5.0,5.0,10.0,7.0,9.0,5.0,9.0,7.0,7.0,5.0,7.0,7.0,6.0,8.0,8.0,7.0,7.0,5.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,6.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,7.0,No Connection,No Connection
109.48.202.107,9.0,9.0,9.0,9.0,7.0,8.0,7.0,6.0,6.0,6.0,6.0,9.0,8.0,9.0,7.0,8.0,6.0,9.0,8.0,9.0,6.0,6.0,10.0,6.0,9.0,6.0,6.0,12.0,8.0,10.0,6.0,10.0,9.0,8.0,5.0,8.0,8.0,7.0,5.0,9.0,9.0,9.0,6.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,7.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,7.0,No Connection,No Connection
89.153.156.83,9.0,8.0,9.0,9.0,7.0,8.0,7.0,6.0,6.0,6.0,6.0,10.0,8.0,9.0,7.0,9.0,6.0,9.0,9.0,9.0,6.0,6.0,9.0,6.0,9.0,6.0,6.0,11.0,8.0,10.0,6.0,12.0,8.0,10.0,6.0,8.0,8.0,7.0,5.0,9.0,9.0,8.0,6.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,6.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,7.0,No Connection,No Connection
95.94.95.47,9.0,9.0,9.0,9.0,7.0,8.0,7.0,6.0,6.0,6.0,6.0,9.0,8.0,9.0,7.0,8.0,6.0,9.0,9.0,9.0,6.0,6.0,11.0,6.0,9.0,6.0,6.0,12.0,8.0,10.0,6.0,10.0,9.0,8.0,6.0,8.0,8.0,7.0,5.0,9.0,9.0,9.0,6.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,6.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,7.0,No Connection,No Connection
95.95.221.106,9.0,8.0,9.0,9.0,7.0,8.0,7.0,6.0,6.0,6.0,6.0,11.0,8.0,9.0,7.0,8.0,6.0,10.0,9.0,9.0,6.0,6.0,9.0,6.0,9.0,6.0,6.0,11.0,8.0,10.0,6.0,12.0,8.0,10.0,6.0,8.0,8.0,7.0,5.0,9.0,8.0,9.0,6.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,6.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,7.0,No Connection,No Connection
95.94.115.106,9.0,9.0,9.0,9.0,7.0,8.0,7.0,6.0,6.0,6.0,6.0,9.0,8.0,9.0,7.0,8.0,6.0,9.0,9.0,10.0,6.0,6.0,11.0,6.0,9.0,6.0,6.0,12.0,8.0,10.0,6.0,10.0,9.0,9.0,6.0,8.0,8.0,7.0,5.0,9.0,9.0,9.0,6.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,6.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,7.0,No Connection,No Connection
85.139.90.205,9.0,9.0,9.0,9.0,7.0,9.0,7.0,6.0,6.0,6.0,6.0,11.0,8.0,9.0,7.0,10.0,255.0,10.0,8.0,9.0,6.0,6.0,9.0,6.0,9.0,6.0,6.0,12.0,8.0,10.0,6.0,10.0,9.0,9.0,6.0,8.0,8.0,7.0,5.0,9.0,9.0,8.0,6.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,8.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,7.0,No Connection,No Connection
109.49.55.136,9.0,8.0,9.0,9.0,7.0,8.0,7.0,6.0,6.0,6.0,6.0,9.0,8.0,9.0,7.0,8.0,7.0,9.0,8.0,10.0,6.0,6.0,11.0,6.0,9.0,5.0,5.0,12.0,8.0,10.0,5.0,10.0,9.0,9.0,6.0,8.0,8.0,7.0,5.0,10.0,8.0,8.0,6.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,6.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,7.0,No Connection,No Connection
109.49.85.67,8.0,7.0,8.0,8.0,6.0,8.0,6.0,5.0,7.0,5.0,7.0,9.0,7.0,8.0,6.0,9.0,7.0,9.0,7.0,8.0,6.0,8.0,8.0,5.0,8.0,6.0,5.0,11.0,7.0,9.0,5.0,11.0,8.0,8.0,5.0,7.0,7.0,6.0,7.0,9.0,8.0,8.0,5.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,5.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,6.0,No Connection,No Connection
85.245.19.93,4.0,4.0,4.0,4.0,10.0,4.0,10.0,8.0,9.0,8.0,9.0,5.0,9.0,4.0,8.0,4.0,8.0,5.0,4.0,4.0,9.0,8.0,6.0,9.0,9.0,8.0,9.0,12.0,9.0,11.0,9.0,11.0,4.0,4.0,8.0,11.0,11.0,8.0,8.0,4.0,4.0,9.0,8.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,9.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,1.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,7.0,No Connection,No Connection
82.154.138.141,4.0,4.0,4.0,4.0,11.0,4.0,11.0,9.0,8.0,9.0,8.0,5.0,10.0,4.0,9.0,4.0,9.0,5.0,4.0,4.0,8.0,9.0,6.0,8.0,9.0,9.0,8.0,13.0,10.0,10.0,8.0,10.0,4.0,4.0,9.0,10.0,10.0,7.0,7.0,4.0,4.0,10.0,9.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,8.0,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,No Connection,8.0,No Connection,No Connection
